ID	ARTIST	SONG TITLE	MIX	LABEL	BP GENRE	BP BPM	BP KEY
4587945	Luthier, Simon Doty	Insert Coin	Simon Doty Remix	Play My Track Recordings	Tech House	126	B major
4590651	Yellowman	Mister Chin (Re-Recorded)	Original Mix	Goldenlane Records	Hip-Hop	0	D major
4590691	Johnny Ringo	Rub a Dub	Original Mix	Goldenlane Records	Hip-Hop	134	C# major
4596386	Paul SG, Vendubz	Grey Skin	Vendubz Remix	Influenza Media	Drum & Bass	175	C# major
4615998	Kira Neris, Ol	Sky Talks	OL Remix	Faces Records	Breaks	88	A major
4616741	Luc Vel Mzura	Come Down	Original Mix	White Widow Records	Deep House	122	A# major
4623197	Lou Bega	Mambo No. 5 (A Little Bit Of...)	Re-Recorded	X-Ray Records	Hip-Hop	87	A# major
4630401	PIXL, Dead Robot	Dream Of You	Original Mix	Monstercat	Drum & Bass	84	B major
4631771	The Renegades	Heartbeat	Original Mix	Dynamix Records, LLC	Drum & Bass	160	A# major
4660390	Mitomi Tokoto, Daishi Dance, Sarah Howells	Don't Leave Without Me feat. Sarah Howells	Mitomi Tokoto 2012 Remix	iCompilations	Progressive House	128	F# major
4660409	Youngblood Brass Band	Cite the Line	Original Mix	Tru Thoughts	Hip-Hop	98	F major
4661608	Terahert	Trapped in a Dream	Original Mix	Yellow Sunshine Explosion	Psy-Trance	137	F# major
4664095	Ryan KP, MoMan	Truth	Original Mix	Diventa Music	Chill Out	95	F# major
4665597	D-Block, S-te-Fan	Twisted Mind Fantasy	Original Mix	Hard Dance Nation	Hard Dance	150	F major
4690755	Tommaso Giana	Krank	Original Mix	Essential Session	Electro House	127	E major
4692133	Artimixx	All You Gotta Do	Instrumental	Muted Trax	House	126	A# major
4704294	Alvaro Wade, Raul Aguilar	Yamba	Original Mix	Huambo Records	Tech House	126	A# major
4710435	Alexander Meyson	Cruzer	Original Mix	Addicted2bass Records Deep	Progressive House	134	A# major
4726263	Trendsetter, Mark Holiday	Festival Music	Future of TRAP Mix	Trap Gold Records	Hip-Hop	135	E major
4733800	Jonathan Cowan	Mental Health	Original Mix	Blackflag Recordings	Tech House	125	A# major
4741346	Mr Kenyiro	Plagont	Original Mix	Synthebeat Records	Dubstep	140	C# major
4750550	Airvalue	Vibrations	Original Mix	Bassclash	Dubstep	70	C# major
4753283	Lu Doyle, SEE MORE, Jono Green	Fxxx The Rest	JONO GREEN REMIX	Wired Sound Studios	Electro House	120	A# major
4756702	D. Cannons	Twerk Dat	Original Mix	Black Money Music Group	Hip-Hop	105	E major
4759312	Eric Solomon, Michael Mind Project	Lottery	Michael Mind Project Edit	Track By Track	Electro House	128	D# major
4763543	Cristhian Deep	1548	Original mix	Diamond Rec	Minimal	126	A major
4765342	Hotwire	Feel It	Original Mix	Next Level	Hip-Hop	100	A major
4767556	J.Mancera, Iker Kabe	My House	Iker Kabe Remix	Hands Up Records	Tech House	126	A# major
4770235	Kevin Coshner, Adrian LaMiniM	Syndicate	Original Mix	Hamburg Aufnahmen	Minimal	128	E major
4771754	Eddy WhiteStarr	Kladderradatsch	Original Mix	sorgenVIBES	Techno	130	F# major
4772886	Zac Waters	History of Man	Original Mix	Blutonium Records	Hard Dance	150	F major
4784473	Sinewinder	Arachnotron	Original Mix	Dead Famous Records	Psy-Trance	137	A major
4792796	Jaxxon, John Christian	In The Moment Feat. Jemma Tweedie	John Christian Remix	Strictly Rhythm Music	Electro House	128	B major
4793409	Hector Fonseca, E-Thunder	Face	E-Thunder Remix	Audio4Play	Progressive House	128	F# major
4805277	Antent	Truth	VIP Trap Mix	Litovs Limited	Dubstep	140	B major
4809086	El Loco, Trancefeld	Ibiza	Trancefeld Remix	Music Is The Answer	Trance	131	A# major
4811158	Musumeci	Jitoku	Original Mix	Engrave LTD	Techno	125	F# major
4820720	Monsieur Grandin	Seven Doors feat. Nell Mess, KatCross	Original Mix	Banzai Lab	Hip-Hop	124	C major
4824309	Ernst Von Moser	Beautiful Life	Original Mix	House Park Records	Progressive House	128	D major
4829270	Lukito	We Have Fun	Original Mix	StereoRoyal	Hip-Hop	99	D# major
4834661	Devid Dega	Hungry Birds	Original Mix	The Triangle Records	Techno	127	A# major
4838183	Whatshesaid	Music Makers	Original Mix	Get Physical Music	Deep House	116	F major
4848629	Los Amigos Invisibles	Bruja	Original Mix	Luaka Bop	Electronica	126	D major
4855328	Yo Gotti, 2 Chainz	Cases	Original Mix	RCA Records Label	Hip-Hop	137	B major
4857871	DJ Santa Klaus	A natale puoi	Original Mix	Extacy	House	127	A# major
4870279	Chop Black	Aggressive	Original Mix	Stay Heated Ent	Hip-Hop	195	D# major
4873800	Dreamdoktor	Dust to Life	Original Mix	Sub Generation Records	Dubstep	93	D# major
4878879	Jaren, Andy Duguid	7even feat. Jaren	Radio Edit	VANDIT	Trance	128	E major
4885376	Antony Reale	Thunder	Club Mix	Loop 'n' Steel Records	House	128	C# major
4887623	Manian	Hands Up Forever	Giorno's G! Remix	Zoo Digital	Hard Dance	140	E major
4887778	Oscar Cajeta	No Matter	Le Monde Mix	Ultrasonik	Deep House	122	A# major
4906181	Fluor feat Diaz, Indigo Pista	Kepkockak	Akusztik	Rebeat	Hip-Hop	90	C major
4906900	Curve Pusher	I Know	Original Mix	TurtleDog	Hard Dance	142	F major
4907717	Morlack	Thunder Banger	Original Mix	Breakbeat Paradise Recordings	Breaks	120	B major
4912830	Transerfing Project	Alive	Original Mix	Litovs Records	Breaks	130	C major
4917696	Polyester The Saint	(Bonus) Late Night Dippin' (Dfunk Remix) (feat. Kurupt)	Original Mix	Hellagood Productions	Hip-Hop	102	B major
4918269	Kaarth	Apave	Original Mix	Diamantaires Records	Techno	126	A# major
4920129	IMtek	The Number	Original Mix	Hard Impact Records	Hard Dance	99	C# major
4937843	Pat Farrell	Life's Too Short feat. John Anselm, Big Daddi	Extended Mix	Starhunter	Progressive House	126	B major
4938098	Boss Axis, Alle Farben	Challenger	Alle Farben Remix	Parquet Recordings	Deep House	124	D major
4943671	Jason Rivas, Muzzika Global	Elektro Bollywood	Full Vocal Mix	Playdagroove	Electro House	128	G# major
4944953	Figure, Zardonic	Are You Afraid of the Dark (feat. Lexi Norton) feat. Lexi Norton	Zardonic Remix	DOOM	Drum & Bass	175	G major
4946269	Mavrik	God Complex	Original Mix	LW Recordings	Hard Dance	152	F major
4970565	Paris & Simo, Bright Lights, 3LAU, Manse	Escape feat. Bright Lights	Manse Remix	Revealed Recordings	Progressive House	128	B major
4974176	Lee4real, Miss Fenetic	4Netic	Original Mix	Yeah Boi Recordings	Hard Dance	156	F major
4975002	Hot Kase	Firefly	Original Mix	Tate Music Group	Hip-Hop	150	C# major
4992440	Jof Pryz, Stefano Vitch	Electrolik	Original Mix	Power Recording	Electro House	128	C# major
4998705	BK	Playing With Knives	Original Mix	Total Hard Dance	Hard Dance	142	D major
5011176	David Kinnard, Joy Marquez	Killer Tune	Joy Marquez Remix	76 Recordings	Tech House	125	A# major
5031142	EDU, Samrock, EDU, Samrock	Lift Up	Radio Edit	BassXpress Music	Electro House	130	C# major
5038642	Zadar	A Stolen Glance	Original Mix	Suntheca Music	Chill Out	100	F# major
5048299	Horny Andy	Like Jaws	Original Mix	Young NRG Productions	Breaks	100	E major
5054157	Excel	Sunshine In Paradise	Original Mix	Teach Yourself Techno	Trance	134	A# major
5056508	Cotti	Sedition	Original Mix	Bassclash	Dubstep	141	G major
5057312	Distances	Boring Chuck	Original Mix	Dubtronic	Electro House	128	G# major
5059176	Habitat	Around The Clock	Original Mix	Asbo Records	Drum & Bass	88	B major
5060362	The Phoenix	My Vengeance	Original Mix	Absolution Digital	Hard Dance	150	D major
5066211	Matt Green	Feels Like	Original Mix	Base Corrupt	Dubstep	140	A# major
5076754	Bigseuf	Inner Vision	Original Mix	Route 1 Audio	Dubstep	140	D major
5092947	B-Fairy, Hoyaa	Unexplored Valley	Hoyaa Remix	LW Recordings	Trance	139	D major
5095717	South Street Player	Stop Using People	That Girl Mix	Strictly Rhythm	House	118	F# major
5106232	Togz DJ	Lost Contact	Original Mix	Desk Records	Hard Dance	150	A major
5120148	Promenade, Trupack	One More	Original Mix	BNC Express	Drum & Bass	90	A# major
5123514	Alexxander, Seal De Green	Isabelle	Seal De Green Remix	Housestars Deep	House	120	A# major
5124113	Dubstep Hitz	Banjo Kazooie (Dubstep Remix)	Original Mix	Dubstep Hitz	Dubstep	165	C major
5124850	Distances	Boring Chuck	Original Mix	Skyheels	Electro House	128	G# major
5133242	Midnight Conspiracy	The Shift	Original Mix	Ultra	Electro House	128	G major
5135485	J. Ramirez	Life System	Original Mix	EDM Compilations	Progressive House	128	E major
5138597	Feeboy	Mellow	Original Mix	Disco Kicks	House	126	A# major
5144599	Clement Bazin	Come to This	Original Mix	With Us Records	Breaks	120	A# major
5148970	The Mole	Ode to Canoehead	Original Mix	New Kanada	Electronica	0	G# major
5152629	Bob Moses	Far From the Tree	Original Mix	Push Communications	Deep House	111	E major
5157102	Ian Betts	False Gods	Original Mix	Flux Delux	Trance	137	F# major
5159908	The Funk Lab	Give It To Me	Original Mix	Funk Lab Records	Breaks	130	C# major
5175064	I.A. Bericochea	Na01	Original Mix	Moira Audio Recordings	Minimal	120	A major
5186642	Lite Door	Lean Out	Original Mix	Officina Sonora	Chill Out	125	A# major
5187049	Belladonna	Natural World	Original Mix	Suonaphone	House	100	A# major
5188713	Corner	The Bass Monster	Original Mix	Apache Records	Minimal	128	A# major
5192554	Mechanical Pressure	Rukmini	Original Mix	Complex Textures	Dubstep	140	G major
5202489	Jamie Fullick, Diction	Show Time	Diction Remix	Funk'n Deep Records	Techno	126	A# major
5207006	Bsharry	Demolition	Original Mix	Subtone Records	Electro House	128	A major
5207351	Andrea Natale	Yellow	Original Mix	Deltaa Tankers	Techno	125	A# major
5211090	Wild SpeeD	Darktek	Original Mix	Wild SpeeD Records	Drum & Bass	175	F major
5215470	Peter Gabriel, ElectroKingdom	Big Time feat. Peter Gabriel (VB Acoustic Mix) feat. Peter Gabriel	Original Mix	Bacci Bros. Records	House	116	B major
5234073	Tomzn	Chorderitis	Original Mix	Park Recordings	Minimal	124	A major
5234318	Stan Seba, Jayson Butera	Hiddensee	Jayson Butera Remix	Elliptical Sun Recordings	Breaks	135	G major
5243836	Herr von Grau	Gedichte und Genozide	Original Mix	Timezone	Hip-Hop	70	F# major
5245862	Elaine Winter, Danny Fervent	More Than Love feat. Elaine Winter	Album Version	Mandala Beatz	Electronica	130	C# major
5254640	Sky Warriors	Echo Sounder	Original Mix	Schizophrenic Digital Label	Minimal	125	G major
5263861	Modestep	Bite The Hand	Original Mix	Polydor Ltd.	Dubstep	140	G# major
5272649	Tabu	Follow Me	Club Edit	Italo Rumble Digital	Deep House	124	D major
5279212	Atila Echamende, Alex The Noise, Lukas Trunk	Fucking Party	Alex The Noise & Lukas Trunk Remix	Perfekt Records	Tech House	124	F# major
5287841	JP Chronic, Allonymous, Supernova	Walk Men	Supernova Remix	Caballero Recordings	House	124	A# major
5296203	Zadar	A Stolen Glance	Original Mix	Giverny Music	Chill Out	100	F# major
5299867	L & L, Rim Geaper	Limp Dixx Dude	Original Mix	Hypnotic Records	Electronica	133	A# major
5299981	Cadenza (US)	BassTings	Original Mix	DUBTRXX	Dubstep	140	G major
5309154	Brainbox	Indigo	Original Mix	Nettwerk	House	88	A# major
5315287	A.F.R, Dave Wincent	Thunder	Dave Wincent Remix	Aula Records	Techno	123	G# major
5315479	The Tailors	Remember This	Original Mix	96 Musique	Deep House	125	E major
5317673	Deztroyer	Dark Room	Original Mix	Dark Celebrate Recordings	Techno	130	A# major
5323380	Squarepusher x Z-MACHINES	Sad Robot Goes Funny	Original Mix	Warp Records	Electronica	113	B major
5324261	The Prophet	H3Y!	2014 Album Edit	Scantraxx Recordz	Hard Dance	150	D major
5329278	Zero Method, L 33	Biological Weapon	Original Mix	Straight Up!	Drum & Bass	87	F major
5330075	GroYen	Quietude	Original Mix	Pressure Point Records	Dubstep	140	C major
5338500	Ron Morelli	Shredder	Original Mix	Hospital Productions	Electronica	120	C# major
5344837	Spccmp	Surrender to the Night	Original Mix	Rogues Records	Hip-Hop	120	B major
5351971	Skauch, Dingaz	The Noise of Trumpets	Dingaz Remix	Neurotic Sound	Minimal	128	G major
5359592	Jason Caesar, Goose Bumps, Paul Vinx	This Life	Paul Vinx Remix	Club Session	Progressive House	128	A# major
5371595	Dubdeep	Sunday Evening	Original Mix	Qwick	Deep House	128	F# major
5374180	Dave The Drummer, Marcello Perri, Ritzi Lee	From A Song	Ritzi Lee Remix	Elmart	Techno	132	A# major
5380961	Patrick M	Bowie	Original Mix	House Of House	House	127	A# major
5381987	Klelight, Maverickz	Multiverse	Maverickz Remix	Recovery Tech	Tech House	125	A# major
5382659	Cr3S	B1 - Acqua	Original Mix	Criminal Recordings	Tech House	116	A# major
5392168	Salvatore Polizzi	Purest Meth	Original Mix	DoubSquare Records	Minimal	128	D# major
5393783	Killer Weekend	Space Traveler	Original Mix	Mainstage Records	Psy-Trance	136	G# major
5403134	Mena43	Duao	Original Mix	System Recordings	Progressive House	130	G# major
5404020	Skeewiff	Man of Constant Sorrow	Original Mix	Jalapeno Records	Breaks	108	F major
5404068	Jon Dark, Jon Dark, Julie Chance	Deep Enough	Chance & Dark Remix	My Haus	Deep House	120	A# major
5404644	Just A Mood	Dust	Original Mix	Innocent Music Limited	Minimal	120	A major
5411517	Robbie Muir	Reboot	Original Mix	Toolbox Recordings	Hard Dance	142	E major
5415462	DJ Enrico Fiorella	Kontrol	Original Mix	Atum Record	Minimal	126	G major
5419394	Manel Diaz	Dopamine	Original Mix	Turning Wheel Records	Minimal	128	D# major
5420676	Collective Sound Members	Forever Waiting	Original Mix	Latenight Records	Chill Out	90	A# major
5427061	Fred V & Grafix	Forest Fires feat. Etherwood	Original Mix	Hospital Records	Drum & Bass	87	A major
5428785	Triii Force	Demonic Samurai	Original Mix	Quebolarecords	Drum & Bass	80	C major
5429242	Michael Gidley, Damn Dan	Suspension	Original Mix	Pop Rox Muzik	Electro House	128	C# major
5441797	Jarecki, BRK, Grubson	Antidotum	Original Mix	Step Records	Hip-Hop	85	C major
5443161	Soummyo Biswas, Souvik.C	Teardrop	Original Mix	Adapted Records	Dubstep	140	G# major
5456553	Strongbass	Prototype	Original Mix	Synthebeat Records	Breaks	140	C major
5458695	Sideshow & Bob	I Want Your Body	Original Mix	Three Dot House	Deep House	120	A# major
5466977	Deedrah, Skyfall	Reload	Skyfall Remix	Nano Records	Psy-Trance	137	E major
5467340	Flagman Djs	Lost In Music	Melody Is Good To Me Mix	Flagman	House	126	A# major
5476058	ASVRA	Ravers	Original Mix	White Mama Music	Drum & Bass	86	A major
5478004	Clubsukkerz, Mad Loki, DJ Lalle	Airplane of Love feat. Chisandra	DJ Lalle Remix	Redlight-Media	House	128	A# major
5492171	DT	Impulse	Original Mix	Sub-Conscious	Dubstep	93	F major
5492384	Substep Infrabass	Apnea	Original Mix	Heavy Bassweight	Dubstep	140	B major
5493430	Verslo Rizikos Rezervas	Vilniaus Miesto Garbe	Original Mix	Bordello A Parigi	Electronica	112	D major
5495991	Benjamin Takats	Something in My Mind	Album Mix	Affect Recordings	Techno	128	A# major
5497183	Stereoliner, Brain Rock	Merry X Bass	Festival Anthem Edit	Workout Music Service	Dubstep	140	E major
5497219	Genius Of Time	Tom Jam	Original Mix	Running Back	Deep House	124	A# major
5498352	Zareh Kan	Banger	Original Mix	Dark Smile Records	Minimal	128	F major
5536316	Kaiza, Rune	Kaneda VIP	Original Mix	Melting Pot Records	Drum & Bass	85	C# major
5545112	Candide	Lost in the Sun	Original Mix	Del Sol Recordings	Chill Out	154	C major
5547982	Kronotrope	Retinoblastoma Awareness	Original Mix	Educational Records	Progressive House	128	A# major
5554987	Spike Theory	The Love Within Part II	Original Mix	Cirax Records	Trance	138	G# major
5558264	Nanowave	Hypnotic Grooves	Original Mix	Grind Trax	Tech House	128	A# major
5561072	Vynil Band	I Can Tell You Why	Extended Mix	T30	House	125	F# major
5568606	Capibara	Jordan	Original Mix	White Forest Records	Dubstep	145	B major
5575647	Lyptikal	Scanners	Original Mix	Gun Audio	Drum & Bass	89	F major
5580807	Slash	Where Are You Now	Original Mix	Greypost Audio	Drum & Bass	87	F major
5594806	One, Brivi	Nothing On You	Original Mix	Emotive Dance Digital	Hard Dance	150	F major
5611816	Diamans	Elegance	Original Mix	Chillout Cafe	Chill Out	140	A# major
5612854	Addex	Strong Devotion	Original Mix	Ready Mix Records	Deep House	118	A major
5618695	Devil Dragon Tatoo	Electro Punk	Original Mix	SMW Unassigned Artists	Breaks	130	C major
5622199	Item	Meltdown	Original Mix	Greypost Audio	Drum & Bass	116	G major
5630800	Changes, Spencer Hardwick	Executioner	Original Mix	Tangled Audio	Psy-Trance	136	B major
5635782	Metro, Justice (UK)	Rokit9	Original Mix	Modern Urban Jazz	Drum & Bass	87	A major
5653983	einsauszwei, Helmut Dubnitzky, Jackspot	Air Run	Helmut Dubnitzky & Jackspot Remix	Brise Records	Deep House	122	D major
5654170	Leser	Disclosure	Original Mix	Speedsound	Breaks	136	F# major
5667823	Wavolizer	The Difference	Original Mix	Workout Music Service	Hard Dance	150	A major
5669262	Razor Rekta	Loko-Motiv	Original Mix	Chestplate	Dubstep	140	F major
5672671	Erorped	Lysergic State	Original Mix	Toxic Recordings	Psy-Trance	136	B major
5687266	Serobliss	Sublimation	Original Mix	Dirt, Lies & Audio Black	Dubstep	140	E major
5693285	Daisy Chain	Armies	Original Mix	Escence Audio	Dubstep	140	C# major
5697805	Ben Benjamin	Temporary Aztec	Original Mix	Ghostly International	Electronica	136	A major
5701122	Miss Caramelle, Mykel Mars	Higher	Mykel Mars Festival Remix	Sportage Digital	Electro House	126	B major
5723120	Frilla	Dance Down	Original Mix	Frill Beats Ltd	Deep House	125	F major
5728532	Anthony Brooklyn	Tessa's Groove	Original Mix	Tomorrow Is Now, Kid!	Deep House	122	A major
5733037	Khono	Appologise	Original Mix	Swag Pussy	Dubstep	100	F major
5734184	Geezy Jones, Explicit	We Here Now (feat. Str8-Lace) (Explicit Mix)	Explicit	Crooked Army Records	Hip-Hop	82	C major
5736132	X-NoiZe, Seven Monkeys	Mental Note	Seven Monkeys Remix	Spin Twist Records	Psy-Trance	137	E major
5739130	ReOrder, Ian Standerwick, Skypatrol	Folding Your Universe	Original Mix	Future Sound of Egypt	Trance	138	D major
5742777	Edu Yattah, Natascha Stern	Restless Love Featuring Natascha Stern	Original Mix	Stripped Recordings	Tech House	123	G# major
5769455	Asonat	Rather Interesting	Original Mix	N5MD Records	Chill Out	94	G# major
5795173	Nacim Ladj	Minimal Electroid	Original Mix	Berlin Aufnahmen	Minimal	128	F major
5799274	itzaia	Too Late	Original Mix	Minimal Factory Records	Minimal	127	C major
5813087	Drumatix	Liquid Dessert	Original Mix	EDM Records	Psy-Trance	135	E major
5816285	B S K	Party	Original Mix	Hardstyle Recordings	Hard Dance	155	A major
5821511	J Dovy	Dancing On My Track	Original Mix	Big Mamas House Compilations	Deep House	115	A# major
5831818	The Black Atlantic, Rampue	Fragile Meadow	Rampue Remix	Vordergrundmusik	Deep House	116	D# major
5841117	STX	Barech	Original Mix	Zion Records	Techno	126	C# major
5855468	Kosheen DJs	Waiting	Original Mix	Recovery Tech	Tech House	123	A# major
5866030	Voltrom	Purpur	Original Mix	Fire Music	Electronica	123	C# major
5874377	Headhunterz	A New Day	Original Mix	Origins	Hard Dance	150	A major
5876668	Alberto Feria, Andres DG	Nothing to Say	Original Mix	Syringe Records	Minimal	128	C major
5886473	Reprise Project	Restour	Again House Mix	Berry Parfait	Deep House	120	A# major
5888808	Flame	Come With Me	Original Mix	Lush Stuff	Drum & Bass	86	D# major
5903646	All Out	Electric Mesmerise	Original Mix	All Out Music	Breaks	136	C major
5905170	Tony Traxx	Her Shoes	Deep Fetish Mix	Berry Parfait	Deep House	122	F# major
5922285	Uruz	Dimension Of The Mind	Original Mix	Northern Psylight Records	Psy-Trance	145	D major
5922688	Niereich, Dig-It	Normalized Frequency	Dig-It Remix	Illegal Alien Records	Techno	131	C# major
5925664	Ezequiel Asencio	Aftermoon	Original Mix	Schizophrenic Digital Label	Tech House	124	A# major
5943904	James Blake	Buzzard & Kestrel	Original Mix	Hessle Audio	Dubstep	140	D major
5948622	Scatterbrain	The Awakening	Original Mix	Digital Psionics	Psy-Trance	138	D major
5955816	DDei&Estate	Bombaclot	Original Mix	Betty Beat Records	Electro House	130	F major
5956160	Wrexial	Downlifts	Original Mix	World Wake Records	Drum & Bass	87	C major
5971086	Jonny Calypso	The Cat Is a Dog	Original Mix	Deep	Deep House	118	D# major
5980898	Nick Corline House Work, Pi.Se, Sahry, Pi.Se	Funky House	Pi.se & Sahry Mix	Bfoolish Records	House	126	A# major
5980991	Souldeep Inc., Harry Dennis, Jerry C King	Grey Afternoon	Original Mix	Kingdom	House	124	C major
5986917	Peter Pearson	Soft Blue	Original Mix	Karmaworld	Chill Out	132	G# major
5996975	Decaville	Never Stop	Original Mix	Safari Music	Electro House	128	D major
5998113	The SmokeTonez	Lifetime Rave	Original Mix	Electro Dance Movement	Electro House	128	A major
6002570	Dalem Osuno	Door's Secret	Original Mix	Officina Sonora	Deep House	123	C major
6003575	Fritz Monath	Warm	Original Mix	H√∂rsignal Digital	Deep House	127	G major
6011574	Scalambrin, Sgarro	Oldest	Original Mix	ERIJO	Deep House	125	G major
6027087	Ruben De Ronde, LTN	They Are Not You	LTN Remix	Statement!	Trance	125	F# major
6039665	N'Zeng, Madben	Dawn	Original Mix	Goldmin Music	Deep House	125	C# major
6042784	Voice of Dharma, Triscele	Red Planet	Triscele Remix	Euphoric Dance Traxx	Psy-Trance	140	F major
6051774	Scar	Call It What You Want	Original Mix	Dispatch Recordings	Drum & Bass	86	F major
6062914	David Cash	Alienation	Original Mix	Nu West World Records	Hip-Hop	102	A major
6065388	The Vision	Gate Of War	Original Version	Dirty Workz	Hard Dance	150	G# major
6067929	Beat Herren, Beat Herren, Marcosis	Control	Remix	Vuuv Records	Psy-Trance	135	D major
6086331	Urselle	What´s Up	Original Mix	PMB Music	Chill Out	120	G# major
6087559	Gordon Truerock	Fail Safe	Original Mix	Cubic Records	Tech House	123	A# major
6103149	Paket	Behind Bars	Original Mix	Xclubsive Recordings	Breaks	135	C# major
6105589	Kup	Feelings	Original Mix	Soundfield	Breaks	130	C# major
6107169	Electrique Theatre	Creation Of Your Own Mind	Original Mix	Grindhaus Records	Breaks	130	B major
6115356	Steven Moeller, Stefan Jurrack	Change the Way	Stefan Jurrack Remix	Hotpicks Recordings (USA)	Deep House	119	E major
6131590	DigitalPunk	Vari mu Control	Original Mix	Trilobit Records	Dubstep	140	F major
6141900	Funtcase	Make Our Day	Original Mix	420 Records	Dubstep	147	F major
6144221	Pano Manara	Speed Up	Original Mix	Flipside Recordings	Deep House	123	E major
6147973	Jay Vegas	Once Again	Original Mix	Muzik X Press	House	128	A# major
6150686	GANDI	My War	Original Mix	Noz Recordings	Dubstep	125	D major
6160319	Sun Set	All Night Long	Original Mix	WR1 Music	Deep House	125	A# major
6161061	Unluck	Back To My Roots	Original Mix	Krad Records	Minimal	123	A major
6165907	Ryan Starbuck, Finn	Belearica	Finn Sunset Remix	One Division	Trance	128	F# major
6168356	Orizon	Are You Ready	Original Mix	Flash Slash	Electro House	128	B major
6180590	1Shot, The Disciples	No Hero	The Disciples Remix	Yeah Boi Recordings	Drum & Bass	89	A# major
6199830	Mattias Fridell	Bengal	Original Mix	Translucent	Techno	128	A# major
6204461	Bass, Drum	Revolution	Drum & Bass	Rebeat	Drum & Bass	85	B major
6217931	Johannes Huppertz	Lazy Jazz	Original Mix	Karma Sunset	Chill Out	74	A# major
6218674	Skyboy, Andrea Di Rocco, Frank, Alex Niggemann	A Space Walk With Ennio (feat. Frank)	Alex Niggemann Remix	M.O.H.	Deep House	120	F major
6220367	Anton Stellz	Drop It	Original Mix	Proud Sound Records	Tech House	126	D major
6220395	FNUK	Adulthood	Original Mix	Weekend Weapons	Electro House	128	A# major
6221323	John Bence	Disquiet, Pt. 3	Original Mix	Other People	Electronica	189	F# major
6222804	Sonic Entity, Lyctum	Entitum	Original Mix	TesseracTstudio	Psy-Trance	136	E major
6227783	Alex Van Deep	Estival	Original Mix	Tasty Music Ltd.	Progressive House	130	D# major
6230588	Dark Maestro	Give It Up	Original Mix	Tokyo Women Records	Drum & Bass	175	C major
6235742	The Cow	Goatherd	Original Mix	Lapaka Sounds	Breaks	140	C# major
6236612	Maky, LHMR	Rock It	Original mix	U-Neq Productions	Breaks	128	C# major
6243629	Waveform, Elsewhere	Hi Tek	Original Mix	Landmark Recordings	Psy-Trance	138	F major
6247002	Fractal Architect	Skysurfing	Original Mix	Abstract Space Records	Progressive House	123	G# major
6258107	Lady Pink Bitch	Bad Dream	Instrumental Mix	Workout Music Service	House	128	A# major
6273674	Shadowplay	Necrons	Radio Edit	DJU (Djs United Italy)	Hard Dance	150	F major
6275472	Forbidden Society	World On Fire	Original Mix	Forbidden Society Recordings	Drum & Bass	117	A# major
6275984	Qlab	Why	Original Mix	Laka-Tosh	Deep House	123	A# major
6276803	Cactus Arising	Identify Stars	Remix	Goalogique Records	Psy-Trance	142	F major
6280855	Soultec	Creation	Original Mix	Soul Rebel Recordings	Drum & Bass	88	F major
6282277	Barclay & Cream, Mike Misar	Natural Thing	Mike Misar Mix	DrizzlyMusic	House	120	A# major
6282761	DJNav, Olga Belikova	Far Away	Original Mix	Side B Underground	Progressive House	138	F# major
6283681	Jee Tech	Machinboor	Original Mix	Turning Wheel Records	Minimal	128	F# major
6289424	Andybwez	The Buzz	Original Mix	A B P	Tech House	123	B major
6290068	The Prodigy, Zinc	Nasty	Zinc Remix	Take Me To The Hospital	Breaks	138	A major
6294281	Nuclear	Solitarity	Original Mix	KFR Records	Hip-Hop	95	A major
6308736	Transitive Feelings	Merging Love	Original Mix	Stereoheaven	Deep House	120	A major
6313807	Hard Head	Here We Go Again	Original Mix	Hardhead Productions	Hip-Hop	124	G major
6316062	Reefer Decree, Inkel	Mind Eclipse	Original Mix	Binary Audio Machinery	Psy-Trance	140	E major
6317186	Sascha Sonido, Detlef	Haywire	Detlef Remix	Superstar Recordings	Electronica	125	A major
6320574	Shotu	Looney Loop	Original Mix	Beatspace	Psy-Trance	145	F major
6325840	Raimon	Seventh Heaven	Original Mix	Eastwood Label	Progressive House	128	G# major
6327674	RUN-DMC	Mary, Mary	Original Mix	Arista	Hip-Hop	115	A# major
6332784	Oberon	Dangerous Journey	Original Mix	Discover Digital	Trance	140	A# major
6346876	Bsharry, Brothers Grinn	Holiday feat. The Flight Away	Brothers Grinn Remix	Dubfeet	Dubstep	170	E major
6359688	Evil Needle	Tantra feat. Sivey	Original Mix	HW&W Recordings	Hip-Hop	77	C major
6379893	KO TUNE	Urban Citizen	Original Mix	Revox Records	Techno	128	A# major
6380702	Alexander Kremertz	Strange Illusion	Original Mix	Kaleydo Beats	Techno	125	A# major
6390202	Cee-Lo	Gettin' Grown	Original Mix	Arista	Hip-Hop	100	A major
6394765	Sayonara	Schon immer so	Original Mix	YouTunez	Hip-Hop	89	G major
6420899	Chimeraz Finest	Phatt Beat	Radio Version	Rebeat	Hard Dance	128	E major
6431045	Schwalm	This Town feat. Zulma Valdez	Version	Poets Club Records	Electronica	101	A# major
6435742	DoRush	Bass, Breaks And Beats	Original Mix	Home Grooves	Deep House	122	A major
6439567	Old Man Diode, Rick Holland, Beth Rowley	Morning Gate	Amen Version	WW Records	Breaks	135	D major
6448769	JC Delacruz	Roadrunner	Original Mix	Usecode Productions	Tech House	125	A# major
6461913	Jeremy Diesel	Watchin	Original Mix	Relentless Music	Electro House	128	C# major
